42,30,83,41,91,55,65,63,59,#
8,45,76,67,100,81,51,79,77,#
49,40,39,74,93,56,33,36,56,#
10,87,53,56,32,85,73,35,34,#
37,28,4,87,32,54,37,60,78,#
90,44,35,84,72,16,6,57,88,#
89,58,10,63,58,32,36,71,54,#
12,54,23,40,33,13,74,44,87,#
83,22,28,30,63,44,94,43,20,#
97,17,1,20,7,54,12,71,98,#
37,74,16,68,14,30,27,80,51,#
81,93,78,90,68,13,55,34,61,#
21,85,31,75,93,97,36,51,90,#
55,10,55,60,48,98,48,59,94,#
87,34,81,62,9,4,97,40,26,#
64,70,33,93,16,87,57,2,92,#
94,12,1,22,75,66,8,75,87,#
57,50,34,16,23,23,4,13,12,#
78,82,58,9,85,63,75,97,10,#
38,97,42,40,59,92,26,56,6,#
71,9,51,37,15,33,82,87,19,#
41,98,52,46,43,100,23,61,17,#
15,79,14,82,44,41,20,53,96,#
27,11,21,72,9,85,57,82,70,#
14,26,69,59,46,61,31,79,64,#
46,59,17,37,35,59,32,13,66,#
52,38,10,48,29,26,29,45,17,#
77,71,39,58,89,27,74,41,94,#
49,49,15,61,71,3,45,19,15,#
52,36,12,75,54,60,71,2,51,#
19,91,39,38,34,29,60,60,57,#
5,96,59,63,39,7,71,8,5,#
34,88,70,88,2,70,79,32,96,#
47,95,89,20,21,46,66,70,91,#
13,49,97,62,62,22,93,89,27,#
17,68,99,42,10,46,70,96,56,#
18,89,17,2,26,56,39,52,5,#
53,98,43,96,71,9,31,93,74,#
36,87,93,14,56,12,60,56,67,#
15,83,47,46,54,71,82,100,94,#
53,24,54,25,71,68,39,37,34,#
3,50,63,10,55,16,77,21,48,#
88,18,41,74,29,8,19,84,36,#
81,47,5,91,75,38,22,93,79,#
40,34,24,82,8,26,20,98,12,#
54,20,62,28,45,82,60,83,52,#
29,83,30,86,21,63,75,41,15,#
48,14,70,12,76,45,29,34,67,#
43,93,88,15,75,90,7,93,54,#
46,90,11,28,67,99,78,18,75,#
32,26,30,31,52,44,74,57,5,#
86,51,55,53,41,54,98,42,96,#
53,21,4,95,57,30,1,68,61,#
82,79,81,3,74,12,28,89,59,#
98,80,45,89,40,40,85,37,10,#
60,22,73,16,94,46,58,74,33,#
76,63,8,100,42,47,2,92,19,#
60,14,71,23,28,44,64,19,70,#
47,92,30,28,17,61,58,39,90,#
34,35,98,22,27,9,43,31,10,#
61,84,4,6,83,77,59,80,34,#
56,15,49,57,77,43,80,41,71,#
64,97,90,64,23,61,63,17,9,#
90,52,19,50,33,87,51,1,83,#
85,39,92,5,7,78,100,32,19,#
13,19,77,97,88,100,27,66,77,#
54,34,72,81,65,13,24,48,92,#
3,49,16,19,12,21,21,51,45,#
39,56,19,81,17,15,36,74,95,#
24,47,48,77,16,45,27,12,75,#
96,6,44,65,53,99,90,75,12,#
31,47,34,44,19,4,9,39,84,#
95,30,68,47,8,84,69,52,44,#
88,79,59,17,13,39,86,55,63,#
84,34,65,65,42,42,79,52,98,#
51,94,19,74,49,40,62,94,8,#
29,3,28,5,91,6,7,96,36,#
29,66,74,34,32,62,48,37,39,#
18,15,42,50,63,99,18,92,91,#
34,51,50,25,11,94,53,20,8,#
74,72,47,60,46,7,99,48,78,#
55,58,68,30,61,65,79,97,23,#
53,84,42,48,50,95,32,18,93,#
52,57,71,71,89,35,83,28,22,#
59,68,53,33,39,44,48,15,100,#
52,92,85,91,63,73,60,45,64,#
47,84,99,13,45,17,94,55,1,#
92,18,60,8,8,100,3,80,85,#
18,37,43,99,2,80,12,27,16,#
33,8,49,15,2,98,41,81,25,#
86,90,88,28,30,99,96,99,56,#
40,29,8,26,85,53,49,76,69,#
96,23,78,74,43,46,82,82,80,#
39,67,6,11,56,59,81,71,4,#
65,10,69,34,60,67,85,81,48,#
91,32,19,93,55,95,97,61,77,#
39,17,57,15,13,97,10,86,39,#
79,6,83,11,54,16,19,22,92,#
21,31,51,39,97,71,58,5,87,#
10,56,91,100,62,52,71,53,2,#
94,66,87,83,91,74,56,20,15,#
68,47,9,13,94,74,26,74,13,#
8,87,87,26,97,3,53,28,68,#
87,68,50,23,1,70,28,94,75,#
41,56,84,17,31,62,80,5,71,#
9,20,27,52,62,76,6,44,32,#
36,99,96,66,14,83,4,42,100,#
10,28,24,72,51,30,39,63,8,#
7,70,57,85,3,10,6,15,62,#
97,15,85,44,32,60,70,68,83,#
85,95,28,18,99,52,91,31,32,#
65,97,54,92,6,50,12,24,85,#
81,33,40,87,97,1,39,54,68,#
77,84,75,50,23,88,14,75,89,#
30,34,73,60,96,11,11,79,49,#
46,48,76,59,99,43,53,30,59,#
72,41,10,88,21,81,22,59,48,#
45,41,57,24,53,50,31,10,62,#
76,35,84,60,82,82,48,95,100,#
88,79,54,66,41,19,64,14,39,#
57,72,66,22,91,66,75,98,95,#
11,83,91,65,47,52,96,81,94,#
11,75,17,41,38,29,71,97,51,#
32,47,94,65,91,8,68,94,56,#
89,52,48,7,36,16,8,48,33,#
47,29,79,52,69,30,96,83,16,#
12,86,44,16,13,29,45,12,78,#
92,77,7,28,12,5,41,92,80,#
62,40,68,9,74,87,86,97,8,#
52,2,19,38,36,67,6,78,39,#
30,40,61,63,33,30,5,61,91,#
88,3,11,20,27,84,75,82,91,#
1,30,64,14,81,8,11,27,72,#
9,98,79,64,61,95,52,24,63,#
29,97,26,47,81,49,94,64,16,#
79,62,35,66,56,16,67,38,87,#
94,65,21,76,49,66,17,30,26,#
23,60,86,54,72,93,61,50,35,#
42,72,95,79,95,73,73,8,23,#
65,88,53,10,79,9,79,64,71,#
83,94,47,97,2,12,27,44,98,#
91,26,31,49,86,21,91,7,41,#
47,27,75,18,6,93,13,42,89,#
2,95,87,37,53,24,4,28,63,#
30,57,73,82,28,24,58,52,97,#
65,43,60,24,19,95,94,16,81,#
15,14,95,65,86,63,37,92,29,#
77,16,87,99,41,79,1,85,47,#
23,41,84,18,28,2,16,95,65,#
35,52,24,38,94,14,98,76,73,#
71,86,40,44,72,27,38,36,66,#
42,39,67,44,28,12,72,96,46,#
89,20,69,81,11,92,25,40,85,#
69,50,21,24,25,53,24,82,82,#
31,90,62,64,21,67,75,18,43,#
30,85,61,10,19,38,9,48,69,#
33,76,99,48,81,72,94,75,42,#
45,28,10,43,100,71,10,12,58,#
77,27,53,82,25,46,3,33,85,#
2,31,66,93,47,15,27,76,71,#
45,64,65,31,54,47,22,90,21,#
1,40,17,8,96,66,30,15,48,#
74,20,98,30,64,85,21,24,27,#
12,72,98,29,33,58,16,54,9,#
24,100,33,24,79,45,9,89,36,#
59,17,43,54,32,13,14,25,65,#
23,80,21,90,81,24,86,3,85,#
92,99,11,97,76,53,88,52,65,#
47,81,74,13,84,7,79,93,69,#
17,29,70,51,76,99,1,75,85,#
65,1,83,86,71,76,12,48,8,#
61,81,91,37,16,31,2,11,34,#
26,88,54,18,20,29,76,68,36,#
39,36,88,65,65,66,10,30,75,#
81,62,21,91,14,93,66,78,76,#
13,83,31,25,33,34,22,88,29,#
34,51,62,30,74,95,92,30,13,#
86,19,44,78,3,64,44,36,76,#
44,49,24,34,60,68,98,42,95,#
6,67,33,15,83,34,80,10,25,#
86,5,83,23,71,96,85,36,42,#
35,91,92,27,92,15,16,57,56,#
10,50,41,66,17,85,25,93,99,#
67,24,63,43,66,72,4,23,80,#
67,1,91,17,76,13,87,24,84,#
63,28,50,29,34,55,75,91,40,#
21,64,14,72,71,59,59,79,69,#
78,61,72,64,14,10,2,47,91,#
57,64,60,1,1,67,41,41,1,#
47,52,64,88,58,92,46,34,90,#
16,48,50,22,35,45,63,66,40,#
99,3,71,37,31,23,72,94,5,#
47,41,29,56,66,57,6,11,19,#
39,76,5,58,94,18,89,5,18,#
76,61,48,62,91,30,80,23,52,#
4,54,22,24,85,66,39,46,91,#
4,36,63,96,37,3,10,85,36,#
100,29,51,89,85,93,64,55,95,#
14,40,87,57,83,71,28,94,2,#
64,44,5,35,46,5,16,78,74,#
80,67,37,63,54,88,39,2,9,#
68,64,55,62,71,51,98,37,63,#
17,37,90,9,94,45,73,42,30,#
33,91,48,100,16,16,99,39,64,#
66,15,36,37,19,32,94,15,23,#
58,66,24,90,25,76,72,71,29,#
81,8,55,7,24,34,51,92,8,#
8,43,11,44,88,45,83,30,87,#
59,50,79,55,73,56,1,8,32,#
19,91,92,49,77,22,20,50,16,#
82,87,47,81,46,54,95,73,57,#
61,52,83,48,17,57,52,41,7,#
17,18,40,55,43,90,73,63,26,#
69,34,74,59,54,21,41,74,10,#
81,69,25,53,98,86,17,67,66,#
61,92,23,3,1,60,24,24,8,#
12,54,42,71,6,70,12,28,63,#
5,47,76,48,25,62,4,35,99,#
11,78,19,19,1,73,67,23,9,#
8,47,34,17,45,19,42,71,35,#
77,54,45,5,18,1,69,82,10,#
6,67,32,30,70,40,11,68,61,#
16,55,3,72,19,31,39,65,85,#
90,94,74,37,18,100,89,32,22,#
81,17,66,2,32,67,28,94,27,#
27,11,12,96,9,55,89,5,35,#
4,59,54,26,69,4,50,45,100,#
55,35,6,28,63,39,91,21,6,#
53,22,60,43,57,18,81,66,21,#
75,40,99,77,74,33,2,15,82,#
52,95,35,48,63,57,40,4,89,#
67,78,66,34,62,79,19,14,100,#
2,85,14,8,8,4,9,57,14,#
9,47,61,91,2,12,73,20,56,#
53,8,20,79,98,74,9,26,29,#
60,34,73,91,76,57,42,2,51,#
4,74,51,19,23,11,63,46,58,#
62,97,80,40,79,78,15,30,8,#
30,58,81,10,68,83,8,17,92,#
46,49,2,44,12,68,67,47,21,#
20,2,13,85,60,98,11,21,60,#
100,19,51,53,88,58,11,74,57,#
78,67,9,25,100,36,98,84,69,#
41,99,59,97,22,8,55,83,31,#
43,93,5,47,61,61,91,73,90,#
64,48,71,25,93,81,45,29,29,#
80,28,60,80,80,68,64,43,15,#
41,48,79,25,95,25,75,43,99,#
71,14,66,95,15,7,67,22,100,#
62,98,95,96,12,2,71,72,50,#
53,86,31,3,24,73,79,75,42,#
38,43,52,36,97,74,35,23,13,#
64,32,76,17,1,74,68,42,80,#
72,70,89,26,71,32,54,46,56,#
83,30,76,97,77,54,76,45,93,#
98,95,1,16,95,18,88,70,18,#
60,76,21,62,7,23,26,17,59,#
43,8,25,80,33,49,10,85,81,#
58,6,41,90,90,30,76,76,64,#
20,58,91,21,92,68,63,39,21,#
34,93,76,82,88,45,57,12,56,#
11,82,29,49,96,43,47,42,65,#
40,22,53,1,100,35,36,84,25,#
25,18,41,73,16,27,10,85,31,#
85,29,3,58,52,12,27,67,70,#
87,90,9,96,54,40,39,58,85,#
37,34,28,93,6,46,59,31,3,#
2,90,11,19,56,86,34,57,33,#
32,10,67,79,38,70,31,1,56,#
69,82,85,20,60,99,45,32,2,#
55,32,69,74,85,88,53,93,75,#
59,14,24,84,75,74,48,50,98,#
37,64,47,94,32,28,7,31,72,#
26,33,91,57,82,98,50,16,71,#
30,92,61,4,94,45,55,11,77,#
47,4,4,67,38,92,12,4,19,#
20,98,98,3,48,62,26,11,45,#
9,48,1,79,2,42,72,77,96,#
4,23,94,34,99,15,21,49,32,#
34,95,22,9,41,85,43,72,43,#
9,45,50,37,78,30,31,43,28,#
43,83,39,62,96,90,22,83,4,#
74,24,48,79,26,14,53,1,74,#
53,97,2,52,76,10,24,9,96,#
54,93,41,23,51,66,22,65,91,#
40,25,53,52,31,99,28,45,26,#
35,48,1,70,51,91,32,47,32,#
31,93,58,11,19,46,96,74,89,#
49,20,66,72,73,46,45,70,43,#
34,95,63,31,68,79,35,45,96,#
50,55,81,6,50,16,60,51,62,#
42,93,4,60,89,44,70,78,43,#
70,32,55,26,94,80,23,96,60,#
86,60,28,75,80,64,23,90,55,#
35,9,70,6,82,15,38,75,86,#
38,59,61,5,81,45,35,25,41,#
26,15,43,64,13,60,76,62,95,#
72,33,4,80,64,74,99,6,95,#
68,61,9,36,58,40,51,67,71,#
79,79,91,97,3,13,54,40,83,#
